group	label
5240	Adjusted BIC penalty = 1.3550
5241	Adjusted BIC penalty = 1.3180
5242	Adjusted BIC penalty = 1.3437
5243	Adjusted BIC penalty = 1.6086
5244	Adjusted BIC penalty = 1.4644
5245	Adjusted BIC penalty = 1.3956
5246	Adjusted BIC penalty = 1.3466
5247	Adjusted BIC penalty = 1.3116
5248	Adjusted BIC penalty = 1.3423
5249	Adjusted BIC penalty = 1.6096
5250	Adjusted BIC penalty = 1.4580
5251	Adjusted BIC penalty = 1.3909
5252	Adjusted BIC penalty = 1.3508
5253	Adjusted BIC penalty = 1.3212
5254	Adjusted BIC penalty = 1.3394
5255	Adjusted BIC penalty = 1.5825
5256	Adjusted BIC penalty = 1.4149
5257	Adjusted BIC penalty = 1.3591
5258	Adjusted BIC penalty = 1.2824
5259	Adjusted BIC penalty = 1.2693
5260	Adjusted BIC penalty = 1.3180
5261	Adjusted BIC penalty = 1.6055
5262	Adjusted BIC penalty = 1.4580
5263	Adjusted BIC penalty = 1.3836
5264	Adjusted BIC penalty = 1.3408
5265	Adjusted BIC penalty = 1.3180
5266	Adjusted BIC penalty = 1.3349
5267	Adjusted BIC penalty = 1.5714
5268	Adjusted BIC penalty = 1.3748
5269	Adjusted BIC penalty = 1.3212
5270	Adjusted BIC penalty = 1.2344
5271	Adjusted BIC penalty = 1.2514
5272	Adjusted BIC penalty = 1.3100
5273	Adjusted BIC penalty = 1.6122
5274	Adjusted BIC penalty = 1.4707
5275	Adjusted BIC penalty = 1.3991
5276	Adjusted BIC penalty = 1.3563
5277	Adjusted BIC penalty = 1.3274
5278	Adjusted BIC penalty = 1.3423
5279	Adjusted BIC penalty = 1.6137
5280	Adjusted BIC penalty = 1.4742
5281	Adjusted BIC penalty = 1.4026
5282	Adjusted BIC penalty = 1.3671
5283	Adjusted BIC penalty = 1.3334
5284	Adjusted BIC penalty = 1.3494
5285	Adjusted BIC penalty = 1.6137
5286	Adjusted BIC penalty = 1.4733
5287	Adjusted BIC penalty = 1.4014
5288	Adjusted BIC penalty = 1.3657
5289	Adjusted BIC penalty = 1.3334
5290	Adjusted BIC penalty = 1.3494
5291	Adjusted BIC penalty = 1.6049
5292	Adjusted BIC penalty = 1.4543
5293	Adjusted BIC penalty = 1.3836
5294	Adjusted BIC penalty = 1.3364
5295	Adjusted BIC penalty = 1.3100
5296	Adjusted BIC penalty = 1.3334
5297	Adjusted BIC penalty = 1.5592
5298	Adjusted BIC penalty = 1.3933
5299	Adjusted BIC penalty = 1.3164
5300	Adjusted BIC penalty = 1.2595
5301	Adjusted BIC penalty = 1.2712
5302	Adjusted BIC penalty = 1.3033
5303	Adjusted BIC penalty = 1.5561
5304	Adjusted BIC penalty = 1.4160
5305	Adjusted BIC penalty = 1.3116
5306	Adjusted BIC penalty = 1.3067
5307	Adjusted BIC penalty = 1.2575
5308	Adjusted BIC penalty = 1.3033
5309	Adjusted BIC penalty = 1.5555
5310	Adjusted BIC penalty = 1.4071
5311	Adjusted BIC penalty = 1.3379
5312	Adjusted BIC penalty = 1.2805
5313	Adjusted BIC penalty = 1.2750
5314	Adjusted BIC penalty = 1.3116
5315	Adjusted BIC penalty = 1.5113
5316	Adjusted BIC penalty = 1.3466
5317	Adjusted BIC penalty = 1.2344
5318	Adjusted BIC penalty = 1.1615
5319	Adjusted BIC penalty = 1.2091
5320	Adjusted BIC penalty = 1.2115
5321	Adjusted BIC penalty = 1.6023
5322	Adjusted BIC penalty = 1.4552
5323	Adjusted BIC penalty = 1.3799
5324	Adjusted BIC penalty = 1.3180
5325	Adjusted BIC penalty = 1.3033
5326	Adjusted BIC penalty = 1.3319
5327	Adjusted BIC penalty = 1.6096
5328	Adjusted BIC penalty = 1.4626
5329	Adjusted BIC penalty = 1.3945
5330	Adjusted BIC penalty = 1.3466
5331	Adjusted BIC penalty = 1.3228
5332	Adjusted BIC penalty = 1.3423
5333	Adjusted BIC penalty = 1.6127
5334	Adjusted BIC penalty = 1.4698
5335	Adjusted BIC penalty = 1.4003
5336	Adjusted BIC penalty = 1.3536
5337	Adjusted BIC penalty = 1.3259
5338	Adjusted BIC penalty = 1.3437
5339	Adjusted BIC penalty = 1.5887
5340	Adjusted BIC penalty = 1.4277
5341	Adjusted BIC penalty = 1.3522
5342	Adjusted BIC penalty = 1.2768
5343	Adjusted BIC penalty = 1.2878
5344	Adjusted BIC penalty = 1.3196
5345	Adjusted BIC penalty = 1.6075
5346	Adjusted BIC penalty = 1.4626
5347	Adjusted BIC penalty = 1.3848
5348	Adjusted BIC penalty = 1.3423
5349	Adjusted BIC penalty = 1.3180
5350	Adjusted BIC penalty = 1.3423
5351	Adjusted BIC penalty = 1.6065
5352	Adjusted BIC penalty = 1.4571
5353	Adjusted BIC penalty = 1.3836
5354	Adjusted BIC penalty = 1.3319
5355	Adjusted BIC penalty = 1.3180
5356	Adjusted BIC penalty = 1.3394
5357	Adjusted BIC penalty = 1.6034
5358	Adjusted BIC penalty = 1.4399
5359	Adjusted BIC penalty = 1.3786
5360	Adjusted BIC penalty = 1.3228
5361	Adjusted BIC penalty = 1.3033
5362	Adjusted BIC penalty = 1.3379
5363	Adjusted BIC penalty = 1.5915
5364	Adjusted BIC penalty = 1.4277
5365	Adjusted BIC penalty = 1.3577
5366	Adjusted BIC penalty = 1.2931
5367	Adjusted BIC penalty = 1.2948
5368	Adjusted BIC penalty = 1.3319
5369	Adjusted BIC penalty = 1.6070
5370	Adjusted BIC penalty = 1.4457
5371	Adjusted BIC penalty = 1.3748
5372	Adjusted BIC penalty = 1.3259
5373	Adjusted BIC penalty = 1.3164
5374	Adjusted BIC penalty = 1.3379
5375	Adjusted BIC penalty = 1.6086
5376	Adjusted BIC penalty = 1.4534
5377	Adjusted BIC penalty = 1.3873
5378	Adjusted BIC penalty = 1.3394
5379	Adjusted BIC penalty = 1.3164
5380	Adjusted BIC penalty = 1.3408
5381	Adjusted BIC penalty = 1.6039
5382	Adjusted BIC penalty = 1.4534
5383	Adjusted BIC penalty = 1.3748
5384	Adjusted BIC penalty = 1.3180
5385	Adjusted BIC penalty = 1.3116
5386	Adjusted BIC penalty = 1.3349
5387	Adjusted BIC penalty = 1.5986
5388	Adjusted BIC penalty = 1.4297
5389	Adjusted BIC penalty = 1.3657
5390	Adjusted BIC penalty = 1.3067
5391	Adjusted BIC penalty = 1.2931
5392	Adjusted BIC penalty = 1.3304
5393	Adjusted BIC penalty = 1.6101
5394	Adjusted BIC penalty = 1.4671
5395	Adjusted BIC penalty = 1.3968
5396	Adjusted BIC penalty = 1.3437
5397	Adjusted BIC penalty = 1.3228
5398	Adjusted BIC penalty = 1.3408
5399	Adjusted BIC penalty = 1.5937
5400	Adjusted BIC penalty = 1.4203
5401	Adjusted BIC penalty = 1.3550
5402	Adjusted BIC penalty = 1.2948
5403	Adjusted BIC penalty = 1.2983
5404	Adjusted BIC penalty = 1.3334
5405	Adjusted BIC penalty = 1.5970
5406	Adjusted BIC penalty = 1.4369
5407	Adjusted BIC penalty = 1.3631
5408	Adjusted BIC penalty = 1.3033
5409	Adjusted BIC penalty = 1.2948
5410	Adjusted BIC penalty = 1.3349
5411	Adjusted BIC penalty = 1.5932
5412	Adjusted BIC penalty = 1.4266
5413	Adjusted BIC penalty = 1.3591
5414	Adjusted BIC penalty = 1.3033
5415	Adjusted BIC penalty = 1.2913
5416	Adjusted BIC penalty = 1.3274
5417	Adjusted BIC penalty = 1.4844
5418	Adjusted BIC penalty = 1.2555
5419	Adjusted BIC penalty = 1.1756
5420	Adjusted BIC penalty = 1.0956
5421	Adjusted BIC penalty = 1.1273
5422	Adjusted BIC penalty = 1.2514
5423	Adjusted BIC penalty = 1.5997
5424	Adjusted BIC penalty = 1.4399
5425	Adjusted BIC penalty = 1.3697
5426	Adjusted BIC penalty = 1.3100
5427	Adjusted BIC penalty = 1.3017
5428	Adjusted BIC penalty = 1.3379
5429	Adjusted BIC penalty = 1.6044
5430	Adjusted BIC penalty = 1.4477
5431	Adjusted BIC penalty = 1.3873
5432	Adjusted BIC penalty = 1.3364
5433	Adjusted BIC penalty = 1.3148
5434	Adjusted BIC penalty = 1.3364
5435	Adjusted BIC penalty = 1.5720
5436	Adjusted BIC penalty = 1.3956
5437	Adjusted BIC penalty = 1.3100
5438	Adjusted BIC penalty = 1.1916
5439	Adjusted BIC penalty = 1.2409
5440	Adjusted BIC penalty = 1.3132
5441	Adjusted BIC penalty = 1.6060
5442	Adjusted BIC penalty = 1.4515
5443	Adjusted BIC penalty = 1.3786
5444	Adjusted BIC penalty = 1.3319
5445	Adjusted BIC penalty = 1.3132
5446	Adjusted BIC penalty = 1.3349
5447	Adjusted BIC penalty = 1.5975
5448	Adjusted BIC penalty = 1.4266
5449	Adjusted BIC penalty = 1.3684
5450	Adjusted BIC penalty = 1.3196
5451	Adjusted BIC penalty = 1.3050
5452	Adjusted BIC penalty = 1.3349
5453	Adjusted BIC penalty = 1.5825
5454	Adjusted BIC penalty = 1.4379
5455	Adjusted BIC penalty = 1.3379
5456	Adjusted BIC penalty = 1.2473
5457	Adjusted BIC penalty = 1.2805
5458	Adjusted BIC penalty = 1.3304
5459	Adjusted BIC penalty = 1.5921
5460	Adjusted BIC penalty = 1.4127
5461	Adjusted BIC penalty = 1.3618
5462	Adjusted BIC penalty = 1.2895
5463	Adjusted BIC penalty = 1.3017
5464	Adjusted BIC penalty = 1.3349
5465	Adjusted BIC penalty = 1.4835
5466	Adjusted BIC penalty = 1.2750
5467	Adjusted BIC penalty = 1.2067
5468	Adjusted BIC penalty = 1.1644
5469	Adjusted BIC penalty = 1.1273
5470	Adjusted BIC penalty = 1.1783
5471	Adjusted BIC penalty = 1.5937
5472	Adjusted BIC penalty = 1.4379
5473	Adjusted BIC penalty = 1.3631
5474	Adjusted BIC penalty = 1.2983
5475	Adjusted BIC penalty = 1.2824
5476	Adjusted BIC penalty = 1.3116
5477	Adjusted BIC penalty = 1.5887
5478	Adjusted BIC penalty = 1.4214
5479	Adjusted BIC penalty = 1.3591
5480	Adjusted BIC penalty = 1.2931
5481	Adjusted BIC penalty = 1.2878
5482	Adjusted BIC penalty = 1.3100
5483	Adjusted BIC penalty = 1.6075
5484	Adjusted BIC penalty = 1.4617
5485	Adjusted BIC penalty = 1.3909
5486	Adjusted BIC penalty = 1.3379
5487	Adjusted BIC penalty = 1.3017
5488	Adjusted BIC penalty = 1.3334
5489	Adjusted BIC penalty = 1.5075
5490	Adjusted BIC penalty = 1.3259
5491	Adjusted BIC penalty = 1.2895
5492	Adjusted BIC penalty = 1.2186
5493	Adjusted BIC penalty = 1.1700
5494	Adjusted BIC penalty = 1.2067
5495	Adjusted BIC penalty = 1.5865
5496	Adjusted BIC penalty = 1.4094
5497	Adjusted BIC penalty = 1.3536
5498	Adjusted BIC penalty = 1.2983
5499	Adjusted BIC penalty = 1.2693
5500	Adjusted BIC penalty = 1.3083
5501	Adjusted BIC penalty = 1.5871
5502	Adjusted BIC penalty = 1.4297
5503	Adjusted BIC penalty = 1.3451
5504	Adjusted BIC penalty = 1.2635
5505	Adjusted BIC penalty = 1.2750
5506	Adjusted BIC penalty = 1.3289
5507	Adjusted BIC penalty = 1.6086
5508	Adjusted BIC penalty = 1.4644
5509	Adjusted BIC penalty = 1.3956
5510	Adjusted BIC penalty = 1.3508
5511	Adjusted BIC penalty = 1.3243
5512	Adjusted BIC penalty = 1.3394
5513	Adjusted BIC penalty = 1.5964
5514	Adjusted BIC penalty = 1.4608
5515	Adjusted BIC penalty = 1.3735
5516	Adjusted BIC penalty = 1.3394
5517	Adjusted BIC penalty = 1.3164
5518	Adjusted BIC penalty = 1.3379
5519	Adjusted BIC penalty = 1.5937
5520	Adjusted BIC penalty = 1.4580
5521	Adjusted BIC penalty = 1.3786
5522	Adjusted BIC penalty = 1.3394
5523	Adjusted BIC penalty = 1.3083
5524	Adjusted BIC penalty = 1.3319
5525	Adjusted BIC penalty = 1.5937
5526	Adjusted BIC penalty = 1.4571
5527	Adjusted BIC penalty = 1.3761
5528	Adjusted BIC penalty = 1.3394
5529	Adjusted BIC penalty = 1.3100
5530	Adjusted BIC penalty = 1.3274
5531	Adjusted BIC penalty = 1.4590
5532	Adjusted BIC penalty = 1.3083
5533	Adjusted BIC penalty = 1.3274
5534	Adjusted BIC penalty = 1.4680
5535	Adjusted BIC penalty = 1.3379
5536	Adjusted BIC penalty = 1.2860
5537	Adjusted BIC penalty = 1.2042
5538	Adjusted BIC penalty = 1.1434
5539	Adjusted BIC penalty = 1.2494
5540	Adjusted BIC penalty = 1.4698
5541	Adjusted BIC penalty = 1.2712
5542	Adjusted BIC penalty = 1.2452
5543	Adjusted BIC penalty = 1.1240
5544	Adjusted BIC penalty = 1.1465
5545	Adjusted BIC penalty = 1.2163
5546	Adjusted BIC penalty = 1.5105
5547	Adjusted BIC penalty = 1.3243
5548	Adjusted BIC penalty = 1.2731
5549	Adjusted BIC penalty = 1.1526
5550	Adjusted BIC penalty = 1.1864
5551	Adjusted BIC penalty = 1.2409
5552	Adjusted BIC penalty = 1.4893
5553	Adjusted BIC penalty = 1.3379
5554	Adjusted BIC penalty = 1.2895
5555	Adjusted BIC penalty = 1.1890
5556	Adjusted BIC penalty = 1.2535
5557	Adjusted BIC penalty = 1.5932
5558	Adjusted BIC penalty = 1.4543
5559	Adjusted BIC penalty = 1.3761
5560	Adjusted BIC penalty = 1.3304
5561	Adjusted BIC penalty = 1.3050
5562	Adjusted BIC penalty = 1.3259
5563	Adjusted BIC penalty = 1.6096
5564	Adjusted BIC penalty = 1.4626
5565	Adjusted BIC penalty = 1.3885
5566	Adjusted BIC penalty = 1.3394
5567	Adjusted BIC penalty = 1.3196
5568	Adjusted BIC penalty = 1.3334
5569	Adjusted BIC penalty = 1.5910
5570	Adjusted BIC penalty = 1.4486
5571	Adjusted BIC penalty = 1.3723
5572	Adjusted BIC penalty = 1.3100
5573	Adjusted BIC penalty = 1.3017
5574	Adjusted BIC penalty = 1.3243
5575	Adjusted BIC penalty = 1.5887
5576	Adjusted BIC penalty = 1.4149
5577	Adjusted BIC penalty = 1.3522
5578	Adjusted BIC penalty = 1.2805
5579	Adjusted BIC penalty = 1.2860
5580	Adjusted BIC penalty = 1.3100
5581	Adjusted BIC penalty = 1.5762
5582	Adjusted BIC penalty = 1.4408
5583	Adjusted BIC penalty = 1.3423
5584	Adjusted BIC penalty = 1.3017
5585	Adjusted BIC penalty = 1.3033
5586	Adjusted BIC penalty = 1.2965
5587	Adjusted BIC penalty = 1.5848
5588	Adjusted BIC penalty = 1.4457
5589	Adjusted BIC penalty = 1.3536
5590	Adjusted BIC penalty = 1.3148
5591	Adjusted BIC penalty = 1.3000
5592	Adjusted BIC penalty = 1.3067
5593	Adjusted BIC penalty = 1.6127
5594	Adjusted BIC penalty = 1.4662
5595	Adjusted BIC penalty = 1.4003
5596	Adjusted BIC penalty = 1.3563
5597	Adjusted BIC penalty = 1.3259
5598	Adjusted BIC penalty = 1.3274
5599	Adjusted BIC penalty = 1.6132
5600	Adjusted BIC penalty = 1.4653
5601	Adjusted BIC penalty = 1.3968
5602	Adjusted BIC penalty = 1.3563
5603	Adjusted BIC penalty = 1.3259
5604	Adjusted BIC penalty = 1.3274
5605	Adjusted BIC penalty = 1.6127
5606	Adjusted BIC penalty = 1.4662
5607	Adjusted BIC penalty = 1.4003
5608	Adjusted BIC penalty = 1.3536
5609	Adjusted BIC penalty = 1.3228
5610	Adjusted BIC penalty = 1.3274
5611	Adjusted BIC penalty = 1.6117
5612	Adjusted BIC penalty = 1.4635
5613	Adjusted BIC penalty = 1.3968
5614	Adjusted BIC penalty = 1.3480
5615	Adjusted BIC penalty = 1.3212
5616	Adjusted BIC penalty = 1.3243
5617	Adjusted BIC penalty = 1.6132
5618	Adjusted BIC penalty = 1.4626
5619	Adjusted BIC penalty = 1.3991
5620	Adjusted BIC penalty = 1.3550
5621	Adjusted BIC penalty = 1.3274
5622	Adjusted BIC penalty = 1.3259
5623	Adjusted BIC penalty = 1.6106
5624	Adjusted BIC penalty = 1.4626
5625	Adjusted BIC penalty = 1.3956
5626	Adjusted BIC penalty = 1.3494
5627	Adjusted BIC penalty = 1.3243
5628	Adjusted BIC penalty = 1.3259
5629	Adjusted BIC penalty = 1.6127
5630	Adjusted BIC penalty = 1.4608
5631	Adjusted BIC penalty = 1.3956
5632	Adjusted BIC penalty = 1.3508
5633	Adjusted BIC penalty = 1.3228
5634	Adjusted BIC penalty = 1.3243
5635	Adjusted BIC penalty = 1.6106
5636	Adjusted BIC penalty = 1.4534
5637	Adjusted BIC penalty = 1.3897
5638	Adjusted BIC penalty = 1.3451
5639	Adjusted BIC penalty = 1.3212
5640	Adjusted BIC penalty = 1.3228
5641	Adjusted BIC penalty = 1.6768
5642	Adjusted BIC penalty = 1.5592
5643	Adjusted BIC penalty = 1.5431
5644	Adjusted BIC penalty = 1.4934
5645	Adjusted BIC penalty = 1.4127
5646	Adjusted BIC penalty = 1.4266
5647	Adjusted BIC penalty = 1.5991
5648	Adjusted BIC penalty = 1.4399
5649	Adjusted BIC penalty = 1.3799
5650	Adjusted BIC penalty = 1.3243
5651	Adjusted BIC penalty = 1.3017
5652	Adjusted BIC penalty = 1.3116
5653	Adjusted BIC penalty = 1.6023
5654	Adjusted BIC penalty = 1.4477
5655	Adjusted BIC penalty = 1.3921
5656	Adjusted BIC penalty = 1.3289
5657	Adjusted BIC penalty = 1.3180
5658	Adjusted BIC penalty = 1.3180
5659	Adjusted BIC penalty = 1.6081
5660	Adjusted BIC penalty = 1.4467
5661	Adjusted BIC penalty = 1.3885
5662	Adjusted BIC penalty = 1.3379
5663	Adjusted BIC penalty = 1.3180
5664	Adjusted BIC penalty = 1.3243
5665	Adjusted BIC penalty = 1.6091
5666	Adjusted BIC penalty = 1.4552
5667	Adjusted BIC penalty = 1.3933
5668	Adjusted BIC penalty = 1.3437
5669	Adjusted BIC penalty = 1.3164
5670	Adjusted BIC penalty = 1.3228
5671	Adjusted BIC penalty = 1.6112
5672	Adjusted BIC penalty = 1.4662
5673	Adjusted BIC penalty = 1.3956
5674	Adjusted BIC penalty = 1.3563
5675	Adjusted BIC penalty = 1.3274
5676	Adjusted BIC penalty = 1.3274
5677	Adjusted BIC penalty = 1.6075
5678	Adjusted BIC penalty = 1.4515
5679	Adjusted BIC penalty = 1.3933
5680	Adjusted BIC penalty = 1.3494
5681	Adjusted BIC penalty = 1.3212
5682	Adjusted BIC penalty = 1.3243
5683	Adjusted BIC penalty = 1.6106
5684	Adjusted BIC penalty = 1.4644
5685	Adjusted BIC penalty = 1.3885
5686	Adjusted BIC penalty = 1.3466
5687	Adjusted BIC penalty = 1.3243
5688	Adjusted BIC penalty = 1.3274
5689	Adjusted BIC penalty = 1.6122
5690	Adjusted BIC penalty = 1.4626
5691	Adjusted BIC penalty = 1.3956
5692	Adjusted BIC penalty = 1.3522
5693	Adjusted BIC penalty = 1.3243
5694	Adjusted BIC penalty = 1.3289
5695	Adjusted BIC penalty = 1.6101
5696	Adjusted BIC penalty = 1.4562
5697	Adjusted BIC penalty = 1.3945
5698	Adjusted BIC penalty = 1.3364
5699	Adjusted BIC penalty = 1.3164
5700	Adjusted BIC penalty = 1.3304
5701	Adjusted BIC penalty = 1.6127
5702	Adjusted BIC penalty = 1.4635
5703	Adjusted BIC penalty = 1.3921
5704	Adjusted BIC penalty = 1.3591
5705	Adjusted BIC penalty = 1.3289
5706	Adjusted BIC penalty = 1.3334
5707	Adjusted BIC penalty = 1.6117
5708	Adjusted BIC penalty = 1.4653
5709	Adjusted BIC penalty = 1.3991
5710	Adjusted BIC penalty = 1.3577
5711	Adjusted BIC penalty = 1.3334
5712	Adjusted BIC penalty = 1.3349
5713	Adjusted BIC penalty = 1.6060
5714	Adjusted BIC penalty = 1.4467
5715	Adjusted BIC penalty = 1.3799
5716	Adjusted BIC penalty = 1.3379
5717	Adjusted BIC penalty = 1.3100
5718	Adjusted BIC penalty = 1.3259
5719	Adjusted BIC penalty = 1.6018
5720	Adjusted BIC penalty = 1.4348
5721	Adjusted BIC penalty = 1.3786
5722	Adjusted BIC penalty = 1.3196
5723	Adjusted BIC penalty = 1.3017
5724	Adjusted BIC penalty = 1.3180
5725	Adjusted BIC penalty = 1.6091
5726	Adjusted BIC penalty = 1.4534
5727	Adjusted BIC penalty = 1.3885
5728	Adjusted BIC penalty = 1.3437
5729	Adjusted BIC penalty = 1.3196
5730	Adjusted BIC penalty = 1.3228
5731	Adjusted BIC penalty = 1.6122
5732	Adjusted BIC penalty = 1.4590
5733	Adjusted BIC penalty = 1.3968
5734	Adjusted BIC penalty = 1.3522
5735	Adjusted BIC penalty = 1.3228
5736	Adjusted BIC penalty = 1.3289
5737	Adjusted BIC penalty = 1.6065
5738	Adjusted BIC penalty = 1.4457
5739	Adjusted BIC penalty = 1.3860
5740	Adjusted BIC penalty = 1.3319
5741	Adjusted BIC penalty = 1.3116
5742	Adjusted BIC penalty = 1.3243
5743	Adjusted BIC penalty = 1.6760
5744	Adjusted BIC penalty = 1.5586
5745	Adjusted BIC penalty = 1.5424
5746	Adjusted BIC penalty = 1.4910
5747	Adjusted BIC penalty = 1.4116
5748	Adjusted BIC penalty = 1.4245
5749	Adjusted BIC penalty = 1.5975
5750	Adjusted BIC penalty = 1.4389
5751	Adjusted BIC penalty = 1.3723
5752	Adjusted BIC penalty = 1.3116
5753	Adjusted BIC penalty = 1.2931
5754	Adjusted BIC penalty = 1.3196
5755	Adjusted BIC penalty = 1.6065
5756	Adjusted BIC penalty = 1.4457
5757	Adjusted BIC penalty = 1.3774
5758	Adjusted BIC penalty = 1.3349
5759	Adjusted BIC penalty = 1.3017
5760	Adjusted BIC penalty = 1.3212
5761	Adjusted BIC penalty = 1.5738
5762	Adjusted BIC penalty = 1.4014
5763	Adjusted BIC penalty = 1.3274
5764	Adjusted BIC penalty = 1.2842
5765	Adjusted BIC penalty = 1.2535
5766	Adjusted BIC penalty = 1.2750
5767	Adjusted BIC penalty = 1.6018
5768	Adjusted BIC penalty = 1.4428
5769	Adjusted BIC penalty = 1.3786
5770	Adjusted BIC penalty = 1.3334
5771	Adjusted BIC penalty = 1.3067
5772	Adjusted BIC penalty = 1.3164
5773	Adjusted BIC penalty = 1.6049
5774	Adjusted BIC penalty = 1.4467
5775	Adjusted BIC penalty = 1.3761
5776	Adjusted BIC penalty = 1.3408
5777	Adjusted BIC penalty = 1.3116
5778	Adjusted BIC penalty = 1.3274
5779	Adjusted BIC penalty = 1.6007
5780	Adjusted BIC penalty = 1.4369
5781	Adjusted BIC penalty = 1.3774
5782	Adjusted BIC penalty = 1.3289
5783	Adjusted BIC penalty = 1.3100
5784	Adjusted BIC penalty = 1.3180
5785	Adjusted BIC penalty = 1.6055
5786	Adjusted BIC penalty = 1.4379
5787	Adjusted BIC penalty = 1.3774
5788	Adjusted BIC penalty = 1.3274
5789	Adjusted BIC penalty = 1.3050
5790	Adjusted BIC penalty = 1.3180
5791	Adjusted BIC penalty = 1.6723
5792	Adjusted BIC penalty = 1.5586
5793	Adjusted BIC penalty = 1.5418
5794	Adjusted BIC penalty = 1.4910
5795	Adjusted BIC penalty = 1.4105
5796	Adjusted BIC penalty = 1.4235
5797	Adjusted BIC penalty = 1.6736
5798	Adjusted BIC penalty = 1.5586
5799	Adjusted BIC penalty = 1.5431
5800	Adjusted BIC penalty = 1.4918
5801	Adjusted BIC penalty = 1.4105
5802	Adjusted BIC penalty = 1.4256
5803	Adjusted BIC penalty = 1.6728
5804	Adjusted BIC penalty = 1.5586
5805	Adjusted BIC penalty = 1.5431
5806	Adjusted BIC penalty = 1.4918
5807	Adjusted BIC penalty = 1.4105
5808	Adjusted BIC penalty = 1.4266
5809	Adjusted BIC penalty = 1.6752
5810	Adjusted BIC penalty = 1.5586
5811	Adjusted BIC penalty = 1.5438
5812	Adjusted BIC penalty = 1.4926
5813	Adjusted BIC penalty = 1.4116
5814	Adjusted BIC penalty = 1.6756
5815	Adjusted BIC penalty = 1.5592
5816	Adjusted BIC penalty = 1.5444
5817	Adjusted BIC penalty = 1.4942
5818	Adjusted BIC penalty = 1.4127
5819	Adjusted BIC penalty = 1.4266
5820	Adjusted BIC penalty = 1.6760
5821	Adjusted BIC penalty = 1.5586
5822	Adjusted BIC penalty = 1.5444
5823	Adjusted BIC penalty = 1.4942
5824	Adjusted BIC penalty = 1.4127
5825	Adjusted BIC penalty = 1.4266
5826	Adjusted BIC penalty = 1.6756
5827	Adjusted BIC penalty = 1.5592
5828	Adjusted BIC penalty = 1.5444
5829	Adjusted BIC penalty = 1.4942
5830	Adjusted BIC penalty = 1.4127
5831	Adjusted BIC penalty = 1.4266
5832	Adjusted BIC penalty = 1.6756
5833	Adjusted BIC penalty = 1.5592
5834	Adjusted BIC penalty = 1.5444
5835	Adjusted BIC penalty = 1.4942
5836	Adjusted BIC penalty = 1.4127
5837	Adjusted BIC penalty = 1.4266
5838	Adjusted BIC penalty = 1.6768
5839	Adjusted BIC penalty = 1.5592
5840	Adjusted BIC penalty = 1.5438
5841	Adjusted BIC penalty = 1.4934
5842	Adjusted BIC penalty = 1.4127
5843	Adjusted BIC penalty = 1.4266
5844	Adjusted BIC penalty = 1.6764
5845	Adjusted BIC penalty = 1.5592
5846	Adjusted BIC penalty = 1.5424
5847	Adjusted BIC penalty = 1.4934
5848	Adjusted BIC penalty = 1.4127
5849	Adjusted BIC penalty = 1.4266
5850	Adjusted BIC penalty = 1.6760
5851	Adjusted BIC penalty = 1.5586
5852	Adjusted BIC penalty = 1.5444
5853	Adjusted BIC penalty = 1.4958
5854	Adjusted BIC penalty = 1.4127
5855	Adjusted BIC penalty = 1.4266
5856	Adjusted BIC penalty = 1.6732
5857	Adjusted BIC penalty = 1.5586
5858	Adjusted BIC penalty = 1.5438
5859	Adjusted BIC penalty = 1.4934
5860	Adjusted BIC penalty = 1.4116
5861	Adjusted BIC penalty = 1.4266
5862	Adjusted BIC penalty = 1.6760
5863	Adjusted BIC penalty = 1.5586
5864	Adjusted BIC penalty = 1.5424
5865	Adjusted BIC penalty = 1.4926
5866	Adjusted BIC penalty = 1.4127
5867	Adjusted BIC penalty = 1.4266
5868	Adjusted BIC penalty = 1.6756
5869	Adjusted BIC penalty = 1.5592
5870	Adjusted BIC penalty = 1.5438
5871	Adjusted BIC penalty = 1.4926
5872	Adjusted BIC penalty = 1.4127
5873	Adjusted BIC penalty = 1.4266
5874	Adjusted BIC penalty = 1.6760
5875	Adjusted BIC penalty = 1.5592
5876	Adjusted BIC penalty = 1.5438
5877	Adjusted BIC penalty = 1.4934
5878	Adjusted BIC penalty = 1.4127
5879	Adjusted BIC penalty = 1.4266
5880	Adjusted BIC penalty = 1.6756
5881	Adjusted BIC penalty = 1.5586
5882	Adjusted BIC penalty = 1.5438
5883	Adjusted BIC penalty = 1.4926
5884	Adjusted BIC penalty = 1.4127
5885	Adjusted BIC penalty = 1.4266
5886	Adjusted BIC penalty = 1.6768
5887	Adjusted BIC penalty = 1.5586
5888	Adjusted BIC penalty = 1.5438
5889	Adjusted BIC penalty = 1.4934
5890	Adjusted BIC penalty = 1.4127
5891	Adjusted BIC penalty = 1.4266
5892	Adjusted BIC penalty = 1.6768
5893	Adjusted BIC penalty = 1.5586
5894	Adjusted BIC penalty = 1.5438
5895	Adjusted BIC penalty = 1.4934
5896	Adjusted BIC penalty = 1.4127
5897	Adjusted BIC penalty = 1.4266
5898	Adjusted BIC penalty = 1.6768
5899	Adjusted BIC penalty = 1.5586
5900	Adjusted BIC penalty = 1.5438
5901	Adjusted BIC penalty = 1.4942
5902	Adjusted BIC penalty = 1.4127
5903	Adjusted BIC penalty = 1.4266
5904	Adjusted BIC penalty = 1.6768
5905	Adjusted BIC penalty = 1.5592
